,index,Ano,Tipo,Total Linha
515,515,2012.0,graduacao,871.0
483,483,2012.0,graduacao,0.0
500,500,2012.0,graduacao,0.0
501,501,2012.0,graduacao,0.0
499,499,2012.0,graduacao,0.0
3130,520,2012.0,pos-doc,0.0
497,497,2012.0,graduacao,1754.0
496,496,2012.0,graduacao,0.0
495,495,2012.0,graduacao,2063.0
494,494,2012.0,graduacao,10.0
493,493,2012.0,graduacao,24.0
492,492,2012.0,graduacao,0.0
491,491,2012.0,graduacao,0.0
490,490,2012.0,graduacao,0.0
489,489,2012.0,graduacao,1.0
484,484,2012.0,graduacao,74.0
488,488,2012.0,graduacao,0.0
503,503,2012.0,graduacao,284.0
504,504,2012.0,graduacao,4.0
505,505,2012.0,graduacao,0.0
506,506,2012.0,graduacao,0.0
507,507,2012.0,graduacao,0.0
508,508,2012.0,graduacao,0.0
509,509,2012.0,graduacao,0.0
510,510,2012.0,graduacao,0.0
511,511,2012.0,graduacao,0.0
512,512,2012.0,graduacao,29.0
487,487,2012.0,graduacao,0.0
502,502,2012.0,graduacao,0.0
481,481,2012.0,graduacao,0.0
498,498,2012.0,graduacao,0.0
479,479,2012.0,graduacao,1.0
7461,501,2012.0,prof_visitante,0.0
7462,502,2012.0,prof_visitante,0.0
7463,503,2012.0,prof_visitante,0.0
7464,504,2012.0,prof_visitante,0.0
7465,505,2012.0,prof_visitante,0.0
7466,506,2012.0,prof_visitante,0.0
7467,507,2012.0,prof_visitante,0.0
7468,508,2012.0,prof_visitante,0.0
7469,509,2012.0,prof_visitante,0.0
7470,510,2012.0,prof_visitante,0.0
7471,511,2012.0,prof_visitante,0.0
7472,512,2012.0,prof_visitante,0.0
7473,513,2012.0,prof_visitante,0.0
7474,514,2012.0,prof_visitante,0.0
7475,515,2012.0,prof_visitante,0.0
7476,516,2012.0,prof_visitante,0.0
7477,517,2012.0,prof_visitante,0.0
7478,518,2012.0,prof_visitante,0.0
7479,519,2012.0,prof_visitante,0.0
7480,520,2012.0,prof_visitante,0.0
7481,521,2012.0,prof_visitante,0.0
7460,500,2012.0,prof_visitante,0.0
480,480,2012.0,graduacao,22.0
7459,499,2012.0,prof_visitante,0.0
7457,497,2012.0,prof_visitante,0.0
478,478,2012.0,graduacao,572.0
516,516,2012.0,graduacao,479.0
7438,478,2012.0,prof_visitante,0.0
7439,479,2012.0,prof_visitante,0.0
7440,480,2012.0,prof_visitante,0.0
7441,481,2012.0,prof_visitante,0.0
7442,482,2012.0,prof_visitante,0.0
7443,483,2012.0,prof_visitante,0.0
7444,484,2012.0,prof_visitante,0.0
7445,485,2012.0,prof_visitante,0.0
7446,486,2012.0,prof_visitante,0.0
7447,487,2012.0,prof_visitante,0.0
7448,488,2012.0,prof_visitante,0.0
7449,489,2012.0,prof_visitante,0.0
7450,490,2012.0,prof_visitante,0.0
7451,491,2012.0,prof_visitante,0.0
7452,492,2012.0,prof_visitante,0.0
7453,493,2012.0,prof_visitante,0.0
7454,494,2012.0,prof_visitante,0.0
7455,495,2012.0,prof_visitante,0.0
7456,496,2012.0,prof_visitante,0.0
7458,498,2012.0,prof_visitante,0.0
517,517,2012.0,graduacao,0.0
4864,514,2012.0,capacitacao-professor,0.0
519,519,2012.0,graduacao,0.0
5740,520,2012.0,catedra,0.0
5739,519,2012.0,catedra,0.0
5738,518,2012.0,catedra,0.0
5737,517,2012.0,catedra,0.0
5736,516,2012.0,catedra,0.0
5735,515,2012.0,catedra,0.0
5734,514,2012.0,catedra,0.0
5733,513,2012.0,catedra,0.0
5732,512,2012.0,catedra,0.0
5731,511,2012.0,catedra,0.0
5730,510,2012.0,catedra,0.0
5729,509,2012.0,catedra,0.0
5728,508,2012.0,catedra,0.0
5727,507,2012.0,catedra,0.0
5726,506,2012.0,catedra,0.0
5725,505,2012.0,catedra,0.0
5724,504,2012.0,catedra,0.0
5741,521,2012.0,catedra,0.0
5742,522,2012.0,catedra,0.0
5743,523,2012.0,catedra,0.0
5744,524,2012.0,catedra,0.0
3112,502,2012.0,pos-doc,1.0
3113,503,2012.0,pos-doc,15.0
3114,504,2012.0,pos-doc,3.0
3115,505,2012.0,pos-doc,0.0
3116,506,2012.0,pos-doc,2.0
3117,507,2012.0,pos-doc,0.0
3118,508,2012.0,pos-doc,8.0
3119,509,2012.0,pos-doc,0.0
5723,503,2012.0,catedra,0.0
3120,510,2012.0,pos-doc,2.0
3122,512,2012.0,pos-doc,25.0
3123,513,2012.0,pos-doc,1.0
521,521,2012.0,graduacao,0.0
522,522,2012.0,graduacao,0.0
523,523,2012.0,graduacao,0.0
524,524,2012.0,graduacao,0.0
525,525,2012.0,graduacao,0.0
5745,525,2012.0,catedra,0.0
3121,511,2012.0,pos-doc,0.0
5722,502,2012.0,catedra,0.0
5721,501,2012.0,catedra,0.0
5720,500,2012.0,catedra,0.0
2258,518,2012.0,mestrado,0.0
2259,519,2012.0,mestrado,0.0
2260,520,2012.0,mestrado,0.0
2261,521,2012.0,mestrado,12.0
2262,522,2012.0,mestrado,0.0
2263,523,2012.0,mestrado,0.0
2264,524,2012.0,mestrado,0.0
2265,525,2012.0,mestrado,0.0
5698,478,2012.0,catedra,0.0
3124,514,2012.0,pos-doc,0.0
3126,516,2012.0,pos-doc,68.0
3127,517,2012.0,pos-doc,0.0
3128,518,2012.0,pos-doc,1.0
3135,525,2012.0,pos-doc,1.0
3134,524,2012.0,pos-doc,0.0
3133,523,2012.0,pos-doc,1.0
3132,522,2012.0,pos-doc,0.0
3131,521,2012.0,pos-doc,5.0
3125,515,2012.0,pos-doc,111.0
3111,501,2012.0,pos-doc,0.0
5699,479,2012.0,catedra,0.0
5701,481,2012.0,catedra,0.0
5719,499,2012.0,catedra,0.0
5718,498,2012.0,catedra,0.0
5717,497,2012.0,catedra,0.0
5716,496,2012.0,catedra,0.0
5715,495,2012.0,catedra,0.0
5714,494,2012.0,catedra,0.0
5713,493,2012.0,catedra,0.0
5712,492,2012.0,catedra,0.0
5700,480,2012.0,catedra,0.0
5711,491,2012.0,catedra,0.0
5709,489,2012.0,catedra,0.0
5708,488,2012.0,catedra,0.0
5707,487,2012.0,catedra,0.0
5706,486,2012.0,catedra,0.0
5705,485,2012.0,catedra,0.0
5704,484,2012.0,catedra,0.0
5703,483,2012.0,catedra,0.0
5702,482,2012.0,catedra,0.0
5710,490,2012.0,catedra,0.0
518,518,2012.0,graduacao,0.0
3110,500,2012.0,pos-doc,0.0
3108,498,2012.0,pos-doc,0.0
4835,485,2012.0,capacitacao-professor,0.0
4836,486,2012.0,capacitacao-professor,0.0
4837,487,2012.0,capacitacao-professor,0.0
4838,488,2012.0,capacitacao-professor,0.0
4839,489,2012.0,capacitacao-professor,0.0
4840,490,2012.0,capacitacao-professor,0.0
4841,491,2012.0,capacitacao-professor,0.0
4842,492,2012.0,capacitacao-professor,0.0
4843,493,2012.0,capacitacao-professor,0.0
4844,494,2012.0,capacitacao-professor,0.0
4845,495,2012.0,capacitacao-professor,534.0
4846,496,2012.0,capacitacao-professor,0.0
4847,497,2012.0,capacitacao-professor,56.0
4848,498,2012.0,capacitacao-professor,0.0
4849,499,2012.0,capacitacao-professor,0.0
4850,500,2012.0,capacitacao-professor,0.0
4851,501,2012.0,capacitacao-professor,0.0
4834,484,2012.0,capacitacao-professor,0.0
4833,483,2012.0,capacitacao-professor,0.0
4832,482,2012.0,capacitacao-professor,0.0
4831,481,2012.0,capacitacao-professor,0.0
520,520,2012.0,graduacao,0.0
6602,512,2012.0,pidrh,0.0
6603,513,2012.0,pidrh,0.0
6604,514,2012.0,pidrh,0.0
6605,515,2012.0,pidrh,0.0
6606,516,2012.0,pidrh,0.0
6607,517,2012.0,pidrh,0.0
6608,518,2012.0,pidrh,0.0
4852,502,2012.0,capacitacao-professor,0.0
6609,519,2012.0,pidrh,0.0
6611,521,2012.0,pidrh,0.0
6612,522,2012.0,pidrh,0.0
6613,523,2012.0,pidrh,0.0
6614,524,2012.0,pidrh,0.0
6615,525,2012.0,pidrh,0.0
4828,478,2012.0,capacitacao-professor,0.0
4829,479,2012.0,capacitacao-professor,0.0
4830,480,2012.0,capacitacao-professor,0.0
6610,520,2012.0,pidrh,0.0
4853,503,2012.0,capacitacao-professor,0.0
4854,504,2012.0,capacitacao-professor,0.0
4855,505,2012.0,capacitacao-professor,0.0
3090,480,2012.0,pos-doc,30.0
3091,481,2012.0,pos-doc,4.0
3092,482,2012.0,pos-doc,0.0
3093,483,2012.0,pos-doc,9.0
3094,484,2012.0,pos-doc,33.0
3095,485,2012.0,pos-doc,0.0
3096,486,2012.0,pos-doc,4.0
3097,487,2012.0,pos-doc,3.0
3089,479,2012.0,pos-doc,0.0
3098,488,2012.0,pos-doc,0.0
3100,490,2012.0,pos-doc,1.0
3101,491,2012.0,pos-doc,2.0
3102,492,2012.0,pos-doc,0.0
3103,493,2012.0,pos-doc,2.0
3104,494,2012.0,pos-doc,134.0
3105,495,2012.0,pos-doc,205.0
3106,496,2012.0,pos-doc,0.0
3107,497,2012.0,pos-doc,164.0
3099,489,2012.0,pos-doc,0.0
3109,499,2012.0,pos-doc,1.0
3088,478,2012.0,pos-doc,81.0
4874,524,2012.0,capacitacao-professor,0.0
4856,506,2012.0,capacitacao-professor,0.0
4857,507,2012.0,capacitacao-professor,0.0
4858,508,2012.0,capacitacao-professor,0.0
4859,509,2012.0,capacitacao-professor,0.0
4860,510,2012.0,capacitacao-professor,0.0
4861,511,2012.0,capacitacao-professor,0.0
4862,512,2012.0,capacitacao-professor,0.0
4863,513,2012.0,capacitacao-professor,0.0
4875,525,2012.0,capacitacao-professor,0.0
7482,522,2012.0,prof_visitante,0.0
4866,516,2012.0,capacitacao-professor,55.0
4867,517,2012.0,capacitacao-professor,0.0
4868,518,2012.0,capacitacao-professor,0.0
4869,519,2012.0,capacitacao-professor,0.0
4870,520,2012.0,capacitacao-professor,0.0
4871,521,2012.0,capacitacao-professor,0.0
4872,522,2012.0,capacitacao-professor,0.0
4873,523,2012.0,capacitacao-professor,0.0
4865,515,2012.0,capacitacao-professor,0.0
7483,523,2012.0,prof_visitante,0.0
3129,519,2012.0,pos-doc,4.0
7485,525,2012.0,prof_visitante,0.0
6572,482,2012.0,pidrh,0.0
2257,517,2012.0,mestrado,0.0
2256,516,2012.0,mestrado,0.0
2255,515,2012.0,mestrado,0.0
2254,514,2012.0,mestrado,0.0
2253,513,2012.0,mestrado,0.0
2252,512,2012.0,mestrado,0.0
2251,511,2012.0,mestrado,0.0
2250,510,2012.0,mestrado,0.0
2249,509,2012.0,mestrado,0.0
2248,508,2012.0,mestrado,0.0
2247,507,2012.0,mestrado,0.0
2246,506,2012.0,mestrado,0.0
2245,505,2012.0,mestrado,0.0
2244,504,2012.0,mestrado,0.0
2243,503,2012.0,mestrado,0.0
2242,502,2012.0,mestrado,0.0
2241,501,2012.0,mestrado,0.0
2240,500,2012.0,mestrado,0.0
2239,499,2012.0,mestrado,0.0
2238,498,2012.0,mestrado,0.0
2237,497,2012.0,mestrado,0.0
2236,496,2012.0,mestrado,0.0
7484,524,2012.0,prof_visitante,0.0
1392,522,2012.0,doutorado,1.0
1391,521,2012.0,doutorado,7.0
1390,520,2012.0,doutorado,0.0
6573,483,2012.0,pidrh,0.0
1389,519,2012.0,doutorado,23.0
6574,484,2012.0,pidrh,0.0
6576,486,2012.0,pidrh,0.0
1374,504,2012.0,doutorado,11.0
6599,509,2012.0,pidrh,0.0
6598,508,2012.0,pidrh,0.0
6597,507,2012.0,pidrh,0.0
6596,506,2012.0,pidrh,0.0
6595,505,2012.0,pidrh,0.0
6594,504,2012.0,pidrh,0.0
6593,503,2012.0,pidrh,0.0
6592,502,2012.0,pidrh,0.0
6591,501,2012.0,pidrh,0.0
6590,500,2012.0,pidrh,0.0
6589,499,2012.0,pidrh,0.0
6588,498,2012.0,pidrh,0.0
6587,497,2012.0,pidrh,0.0
1395,525,2012.0,doutorado,4.0
1394,524,2012.0,doutorado,18.0
1393,523,2012.0,doutorado,3.0
6586,496,2012.0,pidrh,0.0
6585,495,2012.0,pidrh,0.0
6584,494,2012.0,pidrh,0.0
6583,493,2012.0,pidrh,0.0
6582,492,2012.0,pidrh,0.0
6581,491,2012.0,pidrh,0.0
6580,490,2012.0,pidrh,0.0
6579,489,2012.0,pidrh,0.0
6578,488,2012.0,pidrh,0.0
6577,487,2012.0,pidrh,0.0
6575,485,2012.0,pidrh,0.0
6600,510,2012.0,pidrh,0.0
1388,518,2012.0,doutorado,19.0
1386,516,2012.0,doutorado,293.0
6568,478,2012.0,pidrh,0.0
1348,478,2012.0,doutorado,267.0
1349,479,2012.0,doutorado,0.0
1350,480,2012.0,doutorado,92.0
1351,481,2012.0,doutorado,60.0
1352,482,2012.0,doutorado,1.0
1353,483,2012.0,doutorado,51.0
1354,484,2012.0,doutorado,196.0
1355,485,2012.0,doutorado,2.0
1356,486,2012.0,doutorado,8.0
1357,487,2012.0,doutorado,6.0
1358,488,2012.0,doutorado,1.0
1359,489,2012.0,doutorado,0.0
1360,490,2012.0,doutorado,1.0
1361,491,2012.0,doutorado,16.0
1362,492,2012.0,doutorado,17.0
1363,493,2012.0,doutorado,10.0
1364,494,2012.0,doutorado,364.0
1365,495,2012.0,doutorado,846.0
1366,496,2012.0,doutorado,6.0
1367,497,2012.0,doutorado,620.0
1368,498,2012.0,doutorado,2.0
1369,499,2012.0,doutorado,1.0
1370,500,2012.0,doutorado,3.0
1371,501,2012.0,doutorado,4.0
1372,502,2012.0,doutorado,2.0
1373,503,2012.0,doutorado,138.0
6569,479,2012.0,pidrh,0.0
1387,517,2012.0,doutorado,1.0
6570,480,2012.0,pidrh,0.0
2218,478,2012.0,mestrado,13.0
1385,515,2012.0,doutorado,611.0
1384,514,2012.0,doutorado,0.0
1383,513,2012.0,doutorado,2.0
1382,512,2012.0,doutorado,86.0
1381,511,2012.0,doutorado,2.0
1380,510,2012.0,doutorado,7.0
1379,509,2012.0,doutorado,10.0
1378,508,2012.0,doutorado,30.0
1377,507,2012.0,doutorado,4.0
1376,506,2012.0,doutorado,0.0
2235,495,2012.0,mestrado,13.0
2234,494,2012.0,mestrado,0.0
2233,493,2012.0,mestrado,0.0
2232,492,2012.0,mestrado,0.0
2231,491,2012.0,mestrado,0.0
2230,490,2012.0,mestrado,0.0
2229,489,2012.0,mestrado,0.0
2228,488,2012.0,mestrado,0.0
2227,487,2012.0,mestrado,0.0
2226,486,2012.0,mestrado,1.0
2225,485,2012.0,mestrado,0.0
2224,484,2012.0,mestrado,0.0
2223,483,2012.0,mestrado,0.0
2222,482,2012.0,mestrado,0.0
2221,481,2012.0,mestrado,0.0
2220,480,2012.0,mestrado,60.0
2219,479,2012.0,mestrado,0.0
6571,481,2012.0,pidrh,0.0
6601,511,2012.0,pidrh,0.0
1375,505,2012.0,doutorado,1.0
3983,503,2012.0,articulador-pedagogico,0.0
3991,511,2012.0,articulador-pedagogico,0.0
3990,510,2012.0,articulador-pedagogico,0.0
3989,509,2012.0,articulador-pedagogico,0.0
3988,508,2012.0,articulador-pedagogico,0.0
3987,507,2012.0,articulador-pedagogico,0.0
3986,506,2012.0,articulador-pedagogico,0.0
3985,505,2012.0,articulador-pedagogico,0.0
3984,504,2012.0,articulador-pedagogico,0.0
3978,498,2012.0,articulador-pedagogico,0.0
3982,502,2012.0,articulador-pedagogico,0.0
3958,478,2012.0,articulador-pedagogico,0.0
3959,479,2012.0,articulador-pedagogico,0.0
3960,480,2012.0,articulador-pedagogico,0.0
3992,512,2012.0,articulador-pedagogico,0.0
3961,481,2012.0,articulador-pedagogico,0.0
3963,483,2012.0,articulador-pedagogico,0.0
3964,484,2012.0,articulador-pedagogico,0.0
3965,485,2012.0,articulador-pedagogico,0.0
3966,486,2012.0,articulador-pedagogico,0.0
3967,487,2012.0,articulador-pedagogico,0.0
3968,488,2012.0,articulador-pedagogico,0.0
3969,489,2012.0,articulador-pedagogico,0.0
3970,490,2012.0,articulador-pedagogico,0.0
3971,491,2012.0,articulador-pedagogico,0.0
3972,492,2012.0,articulador-pedagogico,0.0
3973,493,2012.0,articulador-pedagogico,0.0
3974,494,2012.0,articulador-pedagogico,0.0
3975,495,2012.0,articulador-pedagogico,0.0
3962,482,2012.0,articulador-pedagogico,0.0
3976,496,2012.0,articulador-pedagogico,0.0
3993,513,2012.0,articulador-pedagogico,0.0
3995,515,2012.0,articulador-pedagogico,0.0
3994,514,2012.0,articulador-pedagogico,0.0
3981,501,2012.0,articulador-pedagogico,0.0
3980,500,2012.0,articulador-pedagogico,0.0
3979,499,2012.0,articulador-pedagogico,0.0
4005,525,2012.0,articulador-pedagogico,0.0
4004,524,2012.0,articulador-pedagogico,0.0
4003,523,2012.0,articulador-pedagogico,0.0
3977,497,2012.0,articulador-pedagogico,0.0
4001,521,2012.0,articulador-pedagogico,0.0
4000,520,2012.0,articulador-pedagogico,0.0
3999,519,2012.0,articulador-pedagogico,0.0
3998,518,2012.0,articulador-pedagogico,0.0
3997,517,2012.0,articulador-pedagogico,0.0
3996,516,2012.0,articulador-pedagogico,0.0
4002,522,2012.0,articulador-pedagogico,0.0
5778,558,2013.0,catedra,0.0
5777,557,2013.0,catedra,0.0
5776,556,2013.0,catedra,0.0
5775,555,2013.0,catedra,0.0
5774,554,2013.0,catedra,0.0
5773,553,2013.0,catedra,0.0
5769,549,2013.0,catedra,0.0
5771,551,2013.0,catedra,0.0
5770,550,2013.0,catedra,0.0
5768,548,2013.0,catedra,0.0
5767,547,2013.0,catedra,0.0
5766,546,2013.0,catedra,0.0
5764,544,2013.0,catedra,0.0
5772,552,2013.0,catedra,0.0
5765,545,2013.0,catedra,0.0
2276,536,2013.0,mestrado,0.0
2309,569,2013.0,mestrado,0.0
2303,563,2013.0,mestrado,0.0
2304,564,2013.0,mestrado,0.0
5753,533,2013.0,catedra,0.0
5754,534,2013.0,catedra,0.0
5755,535,2013.0,catedra,0.0
5756,536,2013.0,catedra,0.0
5757,537,2013.0,catedra,0.0
5758,538,2013.0,catedra,0.0
5759,539,2013.0,catedra,0.0
5760,540,2013.0,catedra,0.0
5761,541,2013.0,catedra,0.0
5762,542,2013.0,catedra,0.0
5763,543,2013.0,catedra,2.0
2305,565,2013.0,mestrado,0.0
2306,566,2013.0,mestrado,0.0
2307,567,2013.0,mestrado,0.0
2308,568,2013.0,mestrado,0.0
5779,559,2013.0,catedra,0.0
5780,560,2013.0,catedra,0.0
5793,573,2013.0,catedra,0.0
5782,562,2013.0,catedra,0.0
3163,553,2013.0,pos-doc,0.0
3162,552,2013.0,pos-doc,5.0
3161,551,2013.0,pos-doc,24.0
3160,550,2013.0,pos-doc,1.0
3159,549,2013.0,pos-doc,2.0
3158,548,2013.0,pos-doc,0.0
3157,547,2013.0,pos-doc,43.0
3156,546,2013.0,pos-doc,0.0
3155,545,2013.0,pos-doc,176.0
3154,544,2013.0,pos-doc,1.0
3153,543,2013.0,pos-doc,245.0
3152,542,2013.0,pos-doc,116.0
3151,541,2013.0,pos-doc,0.0
3149,539,2013.0,pos-doc,2.0
3148,538,2013.0,pos-doc,5.0
3147,537,2013.0,pos-doc,2.0
3146,536,2013.0,pos-doc,0.0
3145,535,2013.0,pos-doc,0.0
3144,534,2013.0,pos-doc,3.0
3143,533,2013.0,pos-doc,3.0
3142,532,2013.0,pos-doc,54.0
3141,531,2013.0,pos-doc,0.0
3140,530,2013.0,pos-doc,10.0
3139,529,2013.0,pos-doc,0.0
3138,528,2013.0,pos-doc,11.0
3137,527,2013.0,pos-doc,29.0
3136,526,2013.0,pos-doc,102.0
3164,554,2013.0,pos-doc,1.0
5781,561,2013.0,catedra,0.0
3165,555,2013.0,pos-doc,0.0
3167,557,2013.0,pos-doc,1.0
5783,563,2013.0,catedra,0.0
5784,564,2013.0,catedra,3.0
5785,565,2013.0,catedra,0.0
5786,566,2013.0,catedra,0.0
5787,567,2013.0,catedra,0.0
5788,568,2013.0,catedra,0.0
5789,569,2013.0,catedra,0.0
5790,570,2013.0,catedra,0.0
5791,571,2013.0,catedra,0.0
5792,572,2013.0,catedra,0.0
2302,562,2013.0,mestrado,0.0
5794,574,2013.0,catedra,0.0
5795,575,2013.0,catedra,0.0
5796,576,2013.0,catedra,0.0
5797,577,2013.0,catedra,0.0
5798,578,2013.0,catedra,0.0
2310,570,2013.0,mestrado,0.0
2311,571,2013.0,mestrado,0.0
2312,572,2013.0,mestrado,0.0
2313,573,2013.0,mestrado,13.0
2314,574,2013.0,mestrado,0.0
2315,575,2013.0,mestrado,0.0
2316,576,2013.0,mestrado,0.0
2317,577,2013.0,mestrado,0.0
2318,578,2013.0,mestrado,0.0
3169,559,2013.0,pos-doc,0.0
3168,558,2013.0,pos-doc,2.0
3166,556,2013.0,pos-doc,6.0
2277,537,2013.0,mestrado,0.0
2301,561,2013.0,mestrado,0.0
2299,559,2013.0,mestrado,0.0
1410,540,2013.0,doutorado,1.0
1411,541,2013.0,doutorado,1.0
1412,542,2013.0,doutorado,515.0
1413,543,2013.0,doutorado,1120.0
1414,544,2013.0,doutorado,9.0
1415,545,2013.0,doutorado,753.0
1409,539,2013.0,doutorado,44.0
1416,546,2013.0,doutorado,4.0
1418,548,2013.0,doutorado,1.0
1419,549,2013.0,doutorado,25.0
1420,550,2013.0,doutorado,6.0
1421,551,2013.0,doutorado,182.0
1422,552,2013.0,doutorado,12.0
1423,553,2013.0,doutorado,1.0
1417,547,2013.0,doutorado,117.0
1424,554,2013.0,doutorado,1.0
1408,538,2013.0,doutorado,21.0
1406,536,2013.0,doutorado,1.0
578,578,2013.0,graduacao,0.0
5750,530,2013.0,catedra,0.0
5749,529,2013.0,catedra,0.0
5748,528,2013.0,catedra,0.0
5747,527,2013.0,catedra,0.0
5746,526,2013.0,catedra,2.0
1407,537,2013.0,doutorado,2.0
1398,528,2013.0,doutorado,94.0
1400,530,2013.0,doutorado,77.0
1401,531,2013.0,doutorado,2.0
1402,532,2013.0,doutorado,268.0
1403,533,2013.0,doutorado,10.0
1404,534,2013.0,doutorado,7.0
1405,535,2013.0,doutorado,11.0
1399,529,2013.0,doutorado,1.0
1425,555,2013.0,doutorado,15.0
1426,556,2013.0,doutorado,40.0
1427,557,2013.0,doutorado,12.0
1445,575,2013.0,doutorado,1.0
1446,576,2013.0,doutorado,5.0
1447,577,2013.0,doutorado,21.0
1448,578,2013.0,doutorado,8.0
2266,526,2013.0,mestrado,21.0
2267,527,2013.0,mestrado,47.0
1444,574,2013.0,doutorado,1.0
2268,528,2013.0,mestrado,0.0
2270,530,2013.0,mestrado,0.0
2271,531,2013.0,mestrado,0.0
2272,532,2013.0,mestrado,0.0
2273,533,2013.0,mestrado,0.0
2274,534,2013.0,mestrado,0.0
2275,535,2013.0,mestrado,0.0
2269,529,2013.0,mestrado,0.0
1443,573,2013.0,doutorado,16.0
1442,572,2013.0,doutorado,1.0
1441,571,2013.0,doutorado,0.0
1428,558,2013.0,doutorado,11.0
1429,559,2013.0,doutorado,1.0
1430,560,2013.0,doutorado,3.0
1431,561,2013.0,doutorado,2.0
1432,562,2013.0,doutorado,2.0
1433,563,2013.0,doutorado,846.0
1434,564,2013.0,doutorado,481.0
1435,565,2013.0,doutorado,6.0
1436,566,2013.0,doutorado,5.0
1437,567,2013.0,doutorado,1.0
1438,568,2013.0,doutorado,29.0
1439,569,2013.0,doutorado,28.0
2279,539,2013.0,mestrado,0.0
2278,538,2013.0,mestrado,0.0
1440,570,2013.0,doutorado,2.0
577,577,2013.0,graduacao,11.0
576,576,2013.0,graduacao,1.0
575,575,2013.0,graduacao,0.0
574,574,2013.0,graduacao,1.0
536,536,2013.0,graduacao,1.0
537,537,2013.0,graduacao,0.0
2293,553,2013.0,mestrado,0.0
2292,552,2013.0,mestrado,0.0
2291,551,2013.0,mestrado,0.0
2290,550,2013.0,mestrado,0.0
535,535,2013.0,graduacao,0.0
2289,549,2013.0,mestrado,0.0
2287,547,2013.0,mestrado,0.0
2286,546,2013.0,mestrado,0.0
2285,545,2013.0,mestrado,3.0
2284,544,2013.0,mestrado,0.0
2283,543,2013.0,mestrado,12.0
2282,542,2013.0,mestrado,0.0
2288,548,2013.0,mestrado,0.0
534,534,2013.0,graduacao,177.0
533,533,2013.0,graduacao,5.0
532,532,2013.0,graduacao,1000.0
2298,558,2013.0,mestrado,0.0
2297,557,2013.0,mestrado,0.0
5752,532,2013.0,catedra,0.0
5751,531,2013.0,catedra,0.0
2296,556,2013.0,mestrado,0.0
2295,555,2013.0,mestrado,0.0
2294,554,2013.0,mestrado,0.0
1396,526,2013.0,doutorado,349.0
1397,527,2013.0,doutorado,78.0
526,526,2013.0,graduacao,2086.0
527,527,2013.0,graduacao,102.0
528,528,2013.0,graduacao,1254.0
529,529,2013.0,graduacao,17.0
530,530,2013.0,graduacao,0.0
531,531,2013.0,graduacao,0.0
2281,541,2013.0,mestrado,0.0
2300,560,2013.0,mestrado,0.0
538,538,2013.0,graduacao,0.0
540,540,2013.0,graduacao,0.0
560,560,2013.0,graduacao,0.0
561,561,2013.0,graduacao,0.0
562,562,2013.0,graduacao,0.0
2280,540,2013.0,mestrado,0.0
564,564,2013.0,graduacao,504.0
565,565,2013.0,graduacao,0.0
559,559,2013.0,graduacao,0.0
566,566,2013.0,graduacao,0.0
568,568,2013.0,graduacao,47.0
569,569,2013.0,graduacao,0.0
570,570,2013.0,graduacao,0.0
571,571,2013.0,graduacao,0.0
572,572,2013.0,graduacao,0.0
573,573,2013.0,graduacao,2.0
567,567,2013.0,graduacao,0.0
558,558,2013.0,graduacao,0.0
557,557,2013.0,graduacao,62.0
556,556,2013.0,graduacao,0.0
541,541,2013.0,graduacao,0.0
542,542,2013.0,graduacao,12.0
543,543,2013.0,graduacao,5669.0
544,544,2013.0,graduacao,0.0
545,545,2013.0,graduacao,2811.0
546,546,2013.0,graduacao,0.0
547,547,2013.0,graduacao,55.0
548,548,2013.0,graduacao,433.0
549,549,2013.0,graduacao,974.0
550,550,2013.0,graduacao,0.0
551,551,2013.0,graduacao,1702.0
552,552,2013.0,graduacao,51.0
553,553,2013.0,graduacao,0.0
554,554,2013.0,graduacao,0.0
555,555,2013.0,graduacao,9.0
539,539,2013.0,graduacao,0.0
563,563,2013.0,graduacao,986.0
4911,561,2013.0,capacitacao-professor,0.0
4927,577,2013.0,capacitacao-professor,0.0
6616,526,2013.0,pidrh,0.0
4058,578,2013.0,articulador-pedagogico,0.0
4057,577,2013.0,articulador-pedagogico,0.0
4056,576,2013.0,articulador-pedagogico,0.0
4055,575,2013.0,articulador-pedagogico,0.0
4054,574,2013.0,articulador-pedagogico,0.0
4053,573,2013.0,articulador-pedagogico,0.0
4052,572,2013.0,articulador-pedagogico,0.0
4051,571,2013.0,articulador-pedagogico,5.0
4050,570,2013.0,articulador-pedagogico,0.0
4049,569,2013.0,articulador-pedagogico,0.0
4048,568,2013.0,articulador-pedagogico,0.0
4047,567,2013.0,articulador-pedagogico,0.0
4046,566,2013.0,articulador-pedagogico,0.0
4045,565,2013.0,articulador-pedagogico,0.0
4044,564,2013.0,articulador-pedagogico,0.0
4043,563,2013.0,articulador-pedagogico,0.0
4042,562,2013.0,articulador-pedagogico,0.0
4041,561,2013.0,articulador-pedagogico,0.0
4040,560,2013.0,articulador-pedagogico,0.0
4039,559,2013.0,articulador-pedagogico,0.0
4038,558,2013.0,articulador-pedagogico,0.0
4037,557,2013.0,articulador-pedagogico,0.0
4036,556,2013.0,articulador-pedagogico,0.0
4035,555,2013.0,articulador-pedagogico,0.0
4034,554,2013.0,articulador-pedagogico,0.0
4033,553,2013.0,articulador-pedagogico,0.0
4032,552,2013.0,articulador-pedagogico,0.0
4031,551,2013.0,articulador-pedagogico,0.0
6617,527,2013.0,pidrh,0.0
4030,550,2013.0,articulador-pedagogico,0.0
